url,authors,section,title,year
https://mindmodeling.org/cogsci2010/papers/0129/index.html,"Kerry Jordan, Joseph Baker, K.S. Rodzon","Poster Session 1 (17:00, Thu Aug 12)",Multisensory stimuli improve numerical matching abilities of preschool children,2010
https://mindmodeling.org/cogsci2010/papers/0130/index.html,"Simon J. Buechner, Christoph Hölscher","Poster Session 1 (17:00, Thu Aug 12)",Wayfinding Tasks and Heuristics,2010
https://mindmodeling.org/cogsci2010/papers/0131/index.html,"Philip Beaman, John Marsh, Dylan Jones","Poster Session 1 (17:00, Thu Aug 12)",Auditory distraction during semantic processing: Data and a model,2010
https://mindmodeling.org/cogsci2010/papers/0132/index.html,"Katharina Scheiter, Alexander Eitel","Poster Session 1 (17:00, Thu Aug 12)",How to Foster the Integration of Text and Diagrams: An Eye Tracking Study on the Use of Signals in Multimedia Learning,2010
https://mindmodeling.org/cogsci2010/papers/0133/index.html,"Jay Myung, Mark Pitt","Poster Session 1 (17:00, Thu Aug 12)",Cognitive Modeling Repository,2010
https://mindmodeling.org/cogsci2010/papers/0134/index.html,"Dustin Calvillo, Dayna Gomes","Poster Session 1 (17:00, Thu Aug 12)",The hindsight bias in temporal predictions of animated automobile accidents,2010
https://mindmodeling.org/cogsci2010/papers/0135/index.html,"Winston Jones, Jarrod Moss, Stephanie Doane","Poster Session 1 (17:00, Thu Aug 12)",Strategies for multitasking: An fMRI study of individual differences in multitasking ability,2010
https://mindmodeling.org/cogsci2010/papers/0136/index.html,"Robert Zheng, Fernando  Rubio, Dan  Woltz","Poster Session 1 (17:00, Thu Aug 12)",Facilitation in Second Language Word Meaning Evaluation from Masked Primes,2010
https://mindmodeling.org/cogsci2010/papers/0137/index.html,"Jooyoung Jang, Christian Schunn","Poster Session 1 (17:00, Thu Aug 12)",Physical design tools support and hinder innovative engineering design,2010
https://mindmodeling.org/cogsci2010/papers/0138/index.html,"Allison Jaeger, Jennifer Wiley","Poster Session 1 (17:00, Thu Aug 12)",Seductive Images and Metacomprehension of Science Texts,2010
https://mindmodeling.org/cogsci2010/papers/0139/index.html,"Christopher Madan, Christine Lau, Jeremy Caplan, Esther Fujiwara","Poster Session 1 (17:00, Thu Aug 12)",Emotion and association-memory,2010
https://mindmodeling.org/cogsci2010/papers/0140/index.html,"Andrew Jarosz, Gregory Colflesh, Jennifer Wiley","Poster Session 1 (17:00, Thu Aug 12)",The Effects of Alcohol Use on Creative Problem Solving,2010
https://mindmodeling.org/cogsci2010/papers/0141/index.html,"Jodi Davenport, Edys Quellmalz, Mike Timms","Poster Session 1 (17:00, Thu Aug 12)",Tapping into Student Knowledge about Science Systems,2010
https://mindmodeling.org/cogsci2010/papers/0142/index.html,"Sandra Street, Richard Prather, Cody  Stitzel, Linda  Smith, Kelly Mix","Poster Session 1 (17:00, Thu Aug 12)",Preschoolers writing of multidigit numbers: From an additive to multiplicative representational system?,2010
https://mindmodeling.org/cogsci2010/papers/0143/index.html,Hideaki Shimada,"Poster Session 1 (17:00, Thu Aug 12)",Knowledge about the role of illustrations on motivation for reading,2010
https://mindmodeling.org/cogsci2010/papers/0144/index.html,"Kyung Soo Do, Hyo-hee  Lee, Hanna  Kim","Poster Session 1 (17:00, Thu Aug 12)",Effects of Self-Explanation and Prompts Depend on the Students Need for Cognition,2010
https://mindmodeling.org/cogsci2010/papers/0145/index.html,Spyridon Revithis,"Poster Session 1 (17:00, Thu Aug 12)",Engineering Models of Human Behavior,2010
https://mindmodeling.org/cogsci2010/papers/0146/index.html,"Holger Schultheis, Laura Carlson, Richard Abrams","Poster Session 1 (17:00, Thu Aug 12)",Attention for Action: Attentional Modulation by the Hands,2010
https://mindmodeling.org/cogsci2010/papers/0147/index.html,"Tomohiro Taira, Takashi Kusumi","Poster Session 1 (17:00, Thu Aug 12)",The effect of conventionality and aptness on suppression of metaphor-irrelevant meaning,2010
https://mindmodeling.org/cogsci2010/papers/0148/index.html,"Rainer Stollhoff, Jürgen Jost, Ingo Kennerknecht","Poster Session 1 (17:00, Thu Aug 12)",A Categorization of Face Recognition Deficits in Congenital Prosopagnosia,2010
https://mindmodeling.org/cogsci2010/papers/0149/index.html,"Kyung Soo Do, JaeHyuk Choi","Poster Session 1 (17:00, Thu Aug 12)",Focusing on the Intermediate Event Makes the Chain Structure More Learnable,2010
https://mindmodeling.org/cogsci2010/papers/0150/index.html,"Kyung Soo  Do, Kyuhee Kim","Poster Session 1 (17:00, Thu Aug 12)",Effects of Physical Structure and Creators' Intentions on Judgments of Function,2010
https://mindmodeling.org/cogsci2010/papers/0151/index.html,"Sau-chin Chen, Jon-Fan Hu, Ping Li","Poster Session 1 (17:00, Thu Aug 12)",A Computation Model synthesizing the Rule based and Experience based Cognitive Processes of Chinese Characters,2010
https://mindmodeling.org/cogsci2010/papers/0152/index.html,"Thomas Ward, Matthew Guerdat, Beverly Roskos-Ewoldsen","Poster Session 1 (17:00, Thu Aug 12)",Virtual Brainstorming: Avatar Visibility and Group Size,2010
https://mindmodeling.org/cogsci2010/papers/0153/index.html,"Milena Rabovsky, Werner  Sommer, Rasha  Abdel Rahman","Poster Session 1 (17:00, Thu Aug 12)",Semantic richness modulates early word processing within left-lateralized visual brain areas and enhances repetition priming,2010
https://mindmodeling.org/cogsci2010/papers/0154/index.html,"Jennifer A. Sturm, Kenny Smith","Poster Session 1 (17:00, Thu Aug 12)",The role of stimulus familiarity in non-linguistic sequence learning,2010
https://mindmodeling.org/cogsci2010/papers/0155/index.html,"Marcie Penner-Wilger, Lisa Fast, Jo-Anne LeFevre, Brenda L. Smith-Chant, Sheri-Lynn  Skwarchuk, Deepthi   Kamawar, Jeffrey  Bisanz ","Poster Session 1 (17:00, Thu Aug 12)",The Development of Numeracy: Fingers Count!,2010
https://mindmodeling.org/cogsci2010/papers/0156/index.html,"Kevin Mickey, Laura Carlson, Scott Freundschuh","Poster Session 1 (17:00, Thu Aug 12)","Location, Location, Location: Environmental constraints on interpreting spatial terms",2010
https://mindmodeling.org/cogsci2010/papers/0157/index.html,"Angie Johnson, Kenny Coventry, Emine Mine Thompson","Poster Session 1 (17:00, Thu Aug 12)",Goals and the Perception of Distance and Time in Virtual Spaces,2010
https://mindmodeling.org/cogsci2010/papers/0158/index.html,Soo-Young Lee,"Poster Session 1 (17:00, Thu Aug 12)",Artificial Cognitive Systems for Human-like Situation Awareness Ability,2010
https://mindmodeling.org/cogsci2010/papers/0159/index.html,"Paul Ladny, Jordan McGuire, Randy J. Brou, Stephanie M. Doane","Poster Session 1 (17:00, Thu Aug 12)",Comprehension and a Complex Task: A construction-integration study of individual performance in a non-routine task situation,2010
https://mindmodeling.org/cogsci2010/papers/0160/index.html,"Carlos R. Salas, Thomas D. Griffin","Poster Session 1 (17:00, Thu Aug 12)",Competitive Routes to Belief and Their Impact on Future Learning,2010
https://mindmodeling.org/cogsci2010/papers/0161/index.html,"Shanta Hattikudur, Pooja G.  Sidney, Martha W. Alibali","Poster Session 1 (17:00, Thu Aug 12)",Unique and Additive Effects of Self-Explaining and Contrasting Cases on Learning Fraction Division,2010
https://mindmodeling.org/cogsci2010/papers/0162/index.html,"Sarah Laszlo, Blair Armstrong, Joseph MacInnes, David Plaut, Kara  Federmeier","Poster Session 1 (17:00, Thu Aug 12)",When dog is more wolf than bone:  Computational and electrophysiological evidence for featural organization of semantic memory,2010
https://mindmodeling.org/cogsci2010/papers/0163/index.html,"Alan Penaloza, Dustin P. Calvillo, Richard  Brooks , Dayna M.  Gomes","Poster Session 1 (17:00, Thu Aug 12)",Hindsight bias in judgments of others performance on inattentional blindness tasks,2010
https://mindmodeling.org/cogsci2010/papers/0164/index.html,"Daniel DeCaro, Joseph Johnson","Poster Session 1 (17:00, Thu Aug 12)",A decision science blind to decision procedures would be unfair: The effect of decision process on decision-outcome satisfaction and subsequent choice in a performance environment,2010
https://mindmodeling.org/cogsci2010/papers/0165/index.html,"Brandon Abbs, Jill Goldstein","Poster Session 1 (17:00, Thu Aug 12)","A Functional, Hormonal, and Computational Study of Sex Differences in Working Memory",2010
https://mindmodeling.org/cogsci2010/papers/0166/index.html,"Robert Teszka, Evan Risko, Gustav Kuhn, Alan Kingstone","Poster Session 1 (17:00, Thu Aug 12)","Now You See It, Now You Dont: Social Attention in a Magic Trick, Live and On Video",2010
https://mindmodeling.org/cogsci2010/papers/0167/index.html,"Katherine Brill, Mandy Faretta, Francis  Wong, Patrick Wong, Kara Morgan-Short","Poster Session 1 (17:00, Thu Aug 12)",Declarative and procedural memory abilities as predictors of successful adult language learning,2010
https://mindmodeling.org/cogsci2010/papers/0168/index.html,"Alexis Garland, Jason Low, K.C. Burns","Poster Session 1 (17:00, Thu Aug 12)",A Birds-Eye View of Numerical Discrimination in the Wild,2010
https://mindmodeling.org/cogsci2010/papers/0169/index.html,"Daniel Levin, Megan  Saylor, Simon  Lynn","Poster Session 1 (17:00, Thu Aug 12)","Distinguishing first-line defaults and second-line conceptualization in reasoning about humans, robots, and computers",2010
https://mindmodeling.org/cogsci2010/papers/0170/index.html,"Hao Bai, Paul Ladny, J. Gregory Trafton, Randy J. Brou, Stephanie M. Doane","Poster Session 1 (17:00, Thu Aug 12)",Cross-Modality Strategy Transfer: A behavioral study of strategic discrimination skill acquisition and transfer across auditory and visual modalities,2010
https://mindmodeling.org/cogsci2010/papers/0171/index.html,"Jennifer M. Roche, Rick Dale","Poster Session 1 (17:00, Thu Aug 12)",Thats what she said: The effect of emotional prosody on the interpretation of intent.,2010
https://mindmodeling.org/cogsci2010/papers/0172/index.html,"Nicolas Davidenko, Stephen Flusberg","Poster Session 1 (17:00, Thu Aug 12)",Turn that frown upside down and to the left:  Memory for faces is affected by their gravitational orientation,2010
https://mindmodeling.org/cogsci2010/papers/0173/index.html,"Brendan McCarthy, Mandy Faretta, Francis Wong, Patrick Wong, Ph.D., Kara Morgan-Short, Ph.D.","Poster Session 1 (17:00, Thu Aug 12)",Individual Differences in Successful Second Language Learning:  The Roles of Working Memory and Intelligence,2010
https://mindmodeling.org/cogsci2010/papers/0174/index.html,"Arielle Borovsky, Jeffrey Elman","Poster Session 1 (17:00, Thu Aug 12)",Individual differences in anticipatory eye-movements:  Vocabulary size is associated with speed of noun-verb integration,2010
https://mindmodeling.org/cogsci2010/papers/0175/index.html,Margaret Chan,"Poster Session 1 (17:00, Thu Aug 12)",Reasoning through Mindful Actions: Effect of Instruction and Spatial Ability on Understanding Dynamic Systems,2010
https://mindmodeling.org/cogsci2010/papers/0176/index.html,"Gavin Jenkins, Jodi Smith, John Spencer, Larissa Samuelson","Poster Session 1 (17:00, Thu Aug 12)",Are children irrational category learners? Evidence from a process model,2010
https://mindmodeling.org/cogsci2010/papers/0177/index.html,"Kat Agres, Hia Datta, Jason Zevin","Poster Session 1 (17:00, Thu Aug 12)",Brain Response Over Time to Structured and Unstructured Musical Sequences,2010
https://mindmodeling.org/cogsci2010/papers/0178/index.html,"Robin L. Thompson, David P. Vinson, Neil  Fox, Gabriella Vigliocco","Poster Session 1 (17:00, Thu Aug 12)",Seeing the world through a visual language: Visual world paradigm in British Sign Language,2010
https://mindmodeling.org/cogsci2010/papers/0179/index.html,"Hia Datta, Ran Liu, Jason Zevin","Poster Session 1 (17:00, Thu Aug 12)",Insight into dynamics of speech perception in English and Japanese native speakers using a mouse-tracking paradigm,2010
https://mindmodeling.org/cogsci2010/papers/0180/index.html,"Andrew Stull, Hegarty Mary, Stieff Mike, Dixon Bonnie","Poster Session 1 (17:00, Thu Aug 12)",Concrete Models as Aids to Representational Translation of Molecular Diagrams,2010
https://mindmodeling.org/cogsci2010/papers/0181/index.html,"Nicola Anderson, Craig Anderson, Evan Risko, Alan Kingstone","Poster Session 1 (17:00, Thu Aug 12)",I spy with your eye: On the perception of others' gaze,2010
https://mindmodeling.org/cogsci2010/papers/0182/index.html,"Kimery Levering, Kenneth Kurtz","Poster Session 1 (17:00, Thu Aug 12)",Beyond binary: One small step across the artificial-naturalistic divide in understanding human category learning,2010
https://mindmodeling.org/cogsci2010/papers/0183/index.html,"Rima Hanania, Thea Ionescu, Linda B. Smith","Poster Session 1 (17:00, Thu Aug 12)",Dimension Word Knowledge and Flexible Attention Shifting,2010
https://mindmodeling.org/cogsci2010/papers/0184/index.html,"Sarah Gripshover, Ellen Markman","Poster Session 1 (17:00, Thu Aug 12)",Lay Theories and Linguistic Framing in Teaching Children about Nutrition,2010
https://mindmodeling.org/cogsci2010/papers/0185/index.html,"Dayna Gomes, Dustin Calvillo","Poster Session 1 (17:00, Thu Aug 12)",The hindsight bias with dynamic stimuli and the propensity effect with static stimuli,2010
https://mindmodeling.org/cogsci2010/papers/0186/index.html,"Joshua Sturm, Peter Nachbaur, Alex Goldberg, Julianne Herts, Jan Andrews, Ken Livingston","Poster Session 1 (17:00, Thu Aug 12)",Category Learning in Second Life: Effects of Learning Context on Mechanisms of Categorization,2010
https://mindmodeling.org/cogsci2010/papers/0187/index.html,"Sean Kang, Michael Mozer, Harold Pashler","Poster Session 1 (17:00, Thu Aug 12)",Deciding Whether or Not to Guess the Answer Predicts Subsequent Learning,2010
https://mindmodeling.org/cogsci2010/papers/0188/index.html,"Michelle D.  Greenwood, Teenie  Matlock, Michael J.  Spivey, Justin L.  Matthews","Poster Session 1 (17:00, Thu Aug 12)",Am I a Robot? How Verb Agency and Agent Description Influence Perspective-Taking in Visual Scenes,2010
https://mindmodeling.org/cogsci2010/papers/0189/index.html,"Mee-Kyoung Kwon, Yoonkyung Jeong, Susan Levine","Poster Session 1 (17:00, Thu Aug 12)",The role of conventional number knowledge in young childrens nonverbal number matching: Is two special?,2010
https://mindmodeling.org/cogsci2010/papers/0190/index.html,"Patrick Jeuniaux, Sebastien Tremblay, Jean-François Gagnon, Daniel Lafond, François Bernier","Poster Session 1 (17:00, Thu Aug 12)",A sequence analysis of actions in complex system comprehension,2010
https://mindmodeling.org/cogsci2010/papers/0191/index.html,"Jonna Nilsson, Kenny Coventry, Nicol Ferrier","Poster Session 1 (17:00, Thu Aug 12)",A valid separation of location memory based on allocentric and egocentric reference frames,2010
https://mindmodeling.org/cogsci2010/papers/0192/index.html,"Keisuke Inohara, Takashi Kusumi","Poster Session 1 (17:00, Thu Aug 12)",The relationship between similarities computed by LSA and several types of association,2010
https://mindmodeling.org/cogsci2010/papers/0193/index.html,"SangSuk Yoon, MinGyung Choi, HyunJung Shin","Poster Session 1 (17:00, Thu Aug 12)",Reanalysis of Linda Problem,2010
https://mindmodeling.org/cogsci2010/papers/0194/index.html,"Jacolien van Rij, Hedderik van Rijn, Petra  Hendriks","Poster Session 1 (17:00, Thu Aug 12)",A computational model for the acquisition of referring subjects in discourse,2010
https://mindmodeling.org/cogsci2010/papers/0195/index.html,"Thomas Farmer, Padraic Monaghan, Jennifer Misyak, Morten Christiansen","Poster Session 1 (17:00, Thu Aug 12)",Word-Form Typicality and Its Influence on Grammatical Category Assignment,2010
https://mindmodeling.org/cogsci2010/papers/0196/index.html,"Dahee Kim, Colin Widmer, Christine Szostak, Mark Pitt","Poster Session 1 (17:00, Thu Aug 12)",Did you say gross snails or gross nails? The problem of segmenting co-occurrences of the same segment,2010
